,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
321,Rodrigo Constantino,rodrigoconstantino1976,1445007.0,2023-03-17 19:14:55 EDT,2023-03-17,19:14:55,Album,331,325,6,0,False,https://www.instagram.com/p/Cp6Hl11p4Un/,https://www.instagram.com/p/Cp6Hl11p4Un/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335982776_1414620282691892_6513032178221997495_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wAbPh-3TCekAX8v1yox&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAltf99Oc1susAl49zvuDcHVsp4BXD5DV5R6q_q2thcNg&oe=6444E77C,,Beautiful,,,,-56.87,Beautiful,0.5994,Nan,0.0
322,Jair M. Bolsonaro,jairmessiasbolsonaro,25298976.0,2023-03-17 18:19:57 EDT,2023-03-17,18:19:57,Photo,"809,431",755034,54397,0,False,https://www.instagram.com/p/Cp6BTVdPyO7/,https://www.instagram.com/p/Cp6BTVdPyO7/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336318676_3042483152714224_8372255165578533867_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1OMsa2SWa5QAX8X_mRt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBq_FRJRJsOebTH40OoW5cI2dSizzxglce2hinZLt7yMA&oe=64408C0E,,"- Para Lula está muito fácil governar: é só desfazer o que Bolsonaro fez.

- Nos últimos 3 anos Jair Bolsonaro quase ZEROU o valor do DPVAT, isso porque tivemos diminuição no número de acidentes, bem como houve melhor gestão da seguradora (sem corrupção).","Incompreensível: Governo Lula pretende voltar com cobrança do seguro DPVAT ဂ Terra Brasil Notícias março 17, 2023 pt.org. pt.org.hPT ្រត PT Partid Trabalh",,,1.22,"- For Lula it is very easy to govern: just undo what Bolsonaro did.

- In the last 3 years Jair Bolsonaro has almost zeroed the value of DPVAT, because we had a decrease in the number of accidents, as well as the insurer (without corruption).",0.6629,"Incomprehensible: Lula government intends to return with DPVAT insurance collection ဂ Terra Brasil News March 17, 2023 pt.org.pt.org.hpt ្រ ត pt partid",0.0
323,Gustavo Gayer,gusgayer,778339.0,2023-03-17 17:29:58 EDT,2023-03-17,17:29:58,Photo,"10,816",10548,268,0,False,https://www.instagram.com/p/Cp57lIgOm6S/,https://www.instagram.com/p/Cp57lIgOm6S/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335920361_5851868348199924_4986684388448100219_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=l37Xwu3_jwsAX8K2U3t&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBtNhRuA17_mnbIF7vqHYphv05mI25Fa-BE2kHw4CujDw&oe=643D381B,,"Já que um dos intuitos da criação dessa procuradoria é o “enfrentamento à desinformação”, o ministro não deve se negar a nos informar alguns detalhes a respeito dela","CÂMARADOSDEPUTADS Fd ÛU GUSTAVO GAYER-P COMISSÃO COMUNICAÇÃO REQUERIMENTO 2023 GUSTAVO GAYER) Requer mhit Defesa realização Audiência Precureracia vinculada Advocaci União nião(AGU). QUEM VAI DEFINIR O QUE É FAKE NEWS? Convidei ministro da Advocacia Geral da União, Jorge Messias, para uma audiência pública na Comissão de Comunicação para que ele explique quais as funções exatas da Procuradoria da Patrulha do Pensamento criada na AGU.",,,-4.03,"Since one of the intuitions of the creation of this Attorney's Office is the “confrontation with misinformation”, the minister should not refuse to inform us some details about her",0.4567,"CamadasDeputads FD ûu Gustavo Gayer-P Commission Communication Request 2023 Gustavo Gayer) Requires Mhit Defense Audience Precareracia Linked Advocaca Union Nião (AGU).Who will define what fake news is?I invited the Minister of the General Advocacy of the Union, Jorge Messias, to a public hearing at the Communication Committee to explain the exact functions of the Patrol Attorney's Office of the thought created at AGU.",-0.1531
324,Oscar Magrini,oscarmagrini,505714.0,2023-03-17 15:23:07 EDT,2023-03-17,15:23:07,Photo,"2,086",1989,97,0,False,https://www.instagram.com/p/Cp5tEKBOWiX/,https://www.instagram.com/p/Cp5tEKBOWiX/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/336020180_694288789047471_2668611186916143718_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GQG-q4DMwaEAX_ujPwk&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfA96b0BR9sj9FbCBIAEenWQBJGVPoUW1mWGvjAC1MjWKA&oe=647A814B,,"Hoje temos um convidado muito especial no Mulheres! O ator Oscar Magrini (@oscarmagrini ) 💖

Ele já fez mais de 40 novelas, 20 filmes e está em cartaz com uma nova peça! Vem conferir!

#SempreJuntas #SempreMulheres",,,,1.24,"Today we have a very special guest in women!Actor Oscar Magrini (@oscarmagrini) 💖

He has made over 40 soap operas, 20 films and is playing with a new piece!Come check it out!

#ImPrejuntas",0.9015,Nan,0.0
325,Jair M. Bolsonaro,jairmessiasbolsonaro,25298976.0,2023-03-17 12:19:25 EDT,2023-03-17,12:19:25,Photo,"192,591",189042,3549,0,False,https://www.instagram.com/p/Cp5YCorL3Tw/,https://www.instagram.com/p/Cp5YCorL3Tw/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336328527_598908512145704_530568314055659092_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0E24yvIenSMAX_5sVhH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBLhHhY7bSYX0FN2iyLcxQ3SPNYN3tYme8V2rvQAUVdDA&oe=643E9CA0,,"- Leilões do Governo Jair Bolsonaro de bens apreendidos do tráfico arrecadaram R$ 325 milhões só em 2021:

- USANDO OS RECURSOS DO CRIME
PARA COMBATER O PRÓPRIO CRIME ORGANIZADO!

- A cada dia, o Governo Federal aumenta sua eficiência, trazendo resultados concretos para a população brasileira.

- Salvando famílias, vidas, modernizando equipamentos no combate ao crime, bem como valorizando o trabalho e o profissional de Segurança Pública.",,,,-3.45,"- Jair Bolsonaro government auctions of assets seized from trafficking raised R $ 325 million in 2021 alone:

- Using crime resources
To combat organized crime itself!

- Each day, the federal government increases its efficiency, bringing concrete results to the Brazilian population.

- Saving families, lives, modernizing equipment in the fight against crime, as well as valuing the work and the public security professional.",-0.8268,Nan,0.0
326,Karina Bacchi,karinabacchi,9247616.0,2023-03-17 12:00:54 EDT,2023-03-17,12:00:54,Album,"9,513",9367,146,0,False,https://www.instagram.com/p/Cp5V7C5OJN-/,https://www.instagram.com/p/Cp5V7C5OJN-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336001568_932011674661268_6546959369941661896_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BqZtsjiaLD4AX_uE5QM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDcHl8yd5i5v6eVVAlIzNP6pDkam5K8dJ9fuZxnMDn6bw&oe=6450F9B2,,Sexta em dia lindo e florido de trabalho 🙏🏻🌷 com look @milalaioficial,,,,-2.51,Friday in beautiful and flowering working day 🙏🏻🌷 with look @milalaioficial,0.5994,Nan,0.0
327,Gustavo Gayer,gusgayer,778339.0,2023-03-17 11:31:56 EDT,2023-03-17,11:31:56,Album,"8,432",8029,403,0,False,https://www.instagram.com/p/Cp5Sm4JuIOv/,https://www.instagram.com/p/Cp5Sm4JuIOv/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336005719_1049240106050310_8607971484734172298_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PZ6DI8C9bi4AX-er3ml&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCO48uW8Dl0KTjumwOBr_90m0SyPbkOW3893AeRDLSwFA&oe=643D5255,,"Alguns relatos de quem viveu e vive esse sofrimento na pele!

Dia 23 de março, teremos o 1° Seminário sobre Doutrinação Ideológica no Ensino.
Será no auditório Nereu Ramos da Câmara dos Deputados.",,,,1.14,"Some reports of those who lived and live this suffering on the skin!

On March 23, we will have the 1st Seminar on Ideological Indoor in Teaching.
It will be in the auditorium Nereu Ramos of the Chamber of Deputies.",-0.6016,Nan,0.0
328,Eduardo Bolsonaro🇧🇷,bolsonarosp,5075911.0,2023-03-17 11:25:52 EDT,2023-03-17,11:25:52,Photo,"11,935",11616,319,0,False,https://www.instagram.com/p/Cp5R6aprZ9g/,https://www.instagram.com/p/Cp5R6aprZ9g/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/336362668_788261089142524_6912902091669785127_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tdAz2EKqzzIAX9UbM_G&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfAM3cb8WYcZ2P-zlrWe9714GtxAX7krYJKYH_AAjLUeEA&oe=64698F03,,"Estarei hoje ao vivo no programa Pânico, a partir das 12h.

Assista na TV e na rádio Jovem Pan e também pelo YouTube, no link nos stories.","PANICO JP EDUARDO BOLSONARO HOJE, AO VIVO, 12H, NO PÂNICO JOVEM PAN 0 Deputado fala ao vivo e sem censura sobre seus últimos projetos, a oposi oposição ao PT, ο futuro do Brasil e muito mais. Assista em: Claro, Sky canal 576 Vivo canal 581 Oi-cana 186 YouTube- Pânico Jovem Pan App Panflix Rádio Jovem Pan EDUARDO BOLSONARO @bolsonarosp 4 t.me/depeduardobolsonaro",,,-6.26,"I will be live today in the Panic program, from 12h.

Watch on TV and Radio Jovem Pan and also on Youtube, at the Stories link.",-0.5106,"Panico JP Eduardo Bolsonaro today, live, 12 noon, in Panic Young Pan the deputy speaks live and without censorship about his latest projects, the opposition to the PT, the future of Brazil and more.Watch in: Of course, Sky Channel 576 Vivo Channel 581 Hi-Cana 186 YouTube- Panic Young Pan Panflix Young Radio Pan Eduardo Bolsonaro @bolsonararosp 4 T.me/depeduardobolsonaro",-0.6208
329,Adrilles Jorge,adrillesjorge,865283.0,2023-03-17 11:09:10 EDT,2023-03-17,11:09:10,Photo,"4,295",4153,142,0,False,https://www.instagram.com/p/Cp5QAKlMLwZ/,https://www.instagram.com/p/Cp5QAKlMLwZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336239012_1586145338516652_4273183636066970872_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OvAv7wEvAnoAX9F9tm2&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAq623J1IsHSaewI5e0xya7JQcky6lhxsi0_KN99CxVzg&oe=6441AC64,,,Adrilles Jorge 18 min o problema do comediante lacrador e politicamente correto é que ele não tem graça. Todo humor é ofensivo e politicamente incorreto. Humor bonzinho é sem graça. Não à toa não há mais programa de humor na globo nem comédia na grande mídia lacrante. E sem humor não há inteligência. Não existe hoje nenhum humorista brasileiro engraçado vivo. Zero. Nenhum. Não por falta de talento. Todos foram castrados pelo filtro do politicamente correto. Todos tem medo de ofender e ficam parecendo pintinhos assustados e delicados querendo ser engraçadinhos.,,,-7.09,Nan,0.0,Adrilles Jorge 18 min The problem of the lacker comedian is politically correct is that he is not funny.Every mood is offensive and politically incorrect.Bonzinho humor is embarrassed.No wonder there is no more humor program at Globo or comedy in the mainstream media.And without humor there is no intelligence.There is no funny Brazilian humorist today.Zero.None.Not for lack of talent.All were castrated by the politically correct filter.Everyone is afraid to offend and look like frightened and delicate chicks wanting to be funny.,-0.78
330,Eduardo Bolsonaro🇧🇷,bolsonarosp,5075911.0,2023-03-17 09:44:50 EDT,2023-03-17,09:44:50,Photo,"29,280",28583,697,0,False,https://www.instagram.com/p/Cp5GWaSrWDW/,https://www.instagram.com/p/Cp5GWaSrWDW/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/335996936_1252468955692866_3499343174825449824_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VSOY_Fb19IYAX-3AKgF&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfBx7vpB7B4ytIKQNGGjTYh3jh7Kcn7Y73-AQz7jvFi5UA&oe=6469B44E,,"O PT só tem se preocupado em destruir a imagem de Bolsonaro, pois é a maior liderança que ameaça a perpetuação da esquerda do poder em nível nacional.

Nesta foto eis uma parte da resistência ao projeto de poder lulo-petista, mas pode ter certeza que, independente do cargo transitório que ocupamos, somos muitos mais numerosos. Somos a maioria! 🙏🇧🇷👊

-Deputados federais SP:
@lpbragancabr 
@ricardosallesmma 
@mariofriasoficial 
@paulobilynskyj 

-Deputados estaduais SP:
@carteiroreaca 
@capitaocontelopes 
@lucasbovesp 
@majormecca 
@paulomansuroficial

-Vereador @paulochuchusp",,,,-2.55,"The PT has only been concerned with destroying the image of Bolsonaro, as it is the greatest leadership that threatens the perpetuation of the left of power at national level.

In this photo, this is a part of the resistance to the Lulo-Petista power project, but you can be sure that, regardless of the transient position we occupy, we are many more numerous.We are the majority!🙏🇧🇷👊

-FEDERAL DEPETTED SP:
@lpbragancabr
@ricardosallesmma
@mariofriasoficial
@paulobilynskyj

-Deputed State SP:
@carterreaca
@capitaocontelopes
@lucasbovesp
@majomecca
@paulomansuroficial

-Charger @paulochuchusp",0.4102,Nan,0.0
331,Michelle Bolsonaro,michellebolsonaro,5930193.0,2023-03-17 09:23:10 EDT,2023-03-17,09:23:10,Album,"203,375",196333,7042,0,False,https://www.instagram.com/p/Cp5D3zmL2lo/,https://www.instagram.com/p/Cp5D3zmL2lo/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336101814_797178931773726_6450384943875702825_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XVNJGgtWJXUAX_p2XS1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfALc7px-zR2uN1MYAcGlFNhsw6BXXS7Syws5cTIovTWJw&oe=64961531,,"Não foi encontrado nenhuma irregularidade no programa Pátria Voluntária.
Processo arquivado 🙌🏽",,,,3.34,"No irregularity was found in the voluntary homeland program.
Filed process 🙌🏽",-0.296,Nan,0.0
332,Clarissa Tércio,clarissatercio,971637.0,2023-03-17 08:03:59 EDT,2023-03-17,08:03:59,Photo,"8,457",7604,853,0,False,https://www.instagram.com/p/Cp46zu_uoAt/,https://www.instagram.com/p/Cp46zu_uoAt/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336304795_752846063056177_5932066305847274942_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KYR12rU3WooAX8yrAaI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBTSt5--pOJ65qnhCWjoRz4BSW2T5-JTiHuPjgrP62_jg&oe=6444D5CD,,O comentário é com vocês.,"W PICANHA TRANS NASCEU COXÃO DURO, MAS SE SENTE PICANHA O 1,49 oTKb KG",,,1.32,The comment is with you.,0.0,"W Picanha trans was born hard cushion, but feels picanha the 1.49 otkb kg",-0.0516
333,Flávio Bolsonaro,flaviobolsonaro,4431087.0,2023-03-17 07:43:18 EDT,2023-03-17,07:43:18,Photo,"47,987",45464,2523,0,False,https://www.instagram.com/p/Cp44cSlujEX/,https://www.instagram.com/p/Cp44cSlujEX/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336015168_1576289032881059_5208410536435593383_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=53xBeg81CwUAX9B0JuA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAq7xl0QoBoVTJskeT0hzFiZgI4pal_QMzxZYm4zVRy5Q&oe=6443836D,,"Atenção Policiais de todo o Rio de Janeiro: antes de sair do Batalhão não esqueça de pegar seu colete à prova de… quer dizer, sua máscara do Flávio Dino!
#policia #policia #policiamilitar #policiacivil #pmerj #pm #militar #aegurança #seguranca #vida #rio #errejota #rj #riodejaneiro","PMRJ, usará máscaras do Dino, nas incursões das favelas para evitar o confronto.",,,-1.55,"Attention police from all over Rio de Janeiro: Before leaving the Battalion don't forget to take your test vest… I mean, your Flávio Dino mask!
#Policia #Politia #PoliciaMilitar #PoliciaCivil #Pmerj #PM #militate #Asgurança #Vegunca #Rio #errejota #RJ #RiodeJaneiro",0.2401,PMRJ will wear Dino masks on slum forays to avoid confrontation.,-0.5423
334,Flávio Bolsonaro,flaviobolsonaro,4431087.0,2023-03-17 06:16:31 EDT,2023-03-17,06:16:31,Photo,"151,544",143172,8372,0,False,https://www.instagram.com/p/Cp4ugvEO7TB/,https://www.instagram.com/p/Cp4ugvEO7TB/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335921497_208750088418600_6916322076025157402_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5QjX7BmWsiQAX8JvxQz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD0viwevJVg_inCnDyq_CtHnZc-J8ABxs1uZi82FIs1iw&oe=644312CC,,"Bom dia a todxs! rs
Marque nos comentários seu amiguinho que fez o L:
(A publicação contém ironia 🙃)
Antes que me acusem de Fake News, Talkey?","749 WWW PICANHA TRANS NASCEU COXÃO DURO, MAS SE SENTE PICANHA വയ KG",,,2.03,"Good morning to all!LOL
Mark in the comments your little friend who made the l:
(The publication contains irony 🙃)
Before you accuse me of fake news, Talkey?",0.2498,"749 www Picanha trans was born hard cushion, but feels picanha വയ kg",-0.0516
335,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3063277.0,2023-03-17 06:02:39 EDT,2023-03-17,06:02:39,Photo,"23,753",22413,1340,0,False,https://www.instagram.com/p/Cp4s7FPOG0u/,https://www.instagram.com/p/Cp4s7FPOG0u/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335917734_753541263039280_1057103815858677115_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=smo0aggBspkAX8h1C13&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC60rhvQ8bRfaXw2X03bwWudOksMRN63urDndeRb1pBFg&oe=64428577,,Se contestar se vitimizarão e dirão que é ataque à imprensa! Sempre foi tudo pela informação! Confia ($$$)!,,,,-1.92,If you contest yourself will be victimized and will say it is a press attack!It has always been all for the information!Trust ($$$)!,-0.5684,Nan,0.0
336,Jair M. Bolsonaro,jairmessiasbolsonaro,25298976.0,2023-03-17 05:41:53 EDT,2023-03-17,05:41:53,Photo,"151,450",148075,3375,0,False,https://www.instagram.com/p/Cp4qi-nueJ0/,https://www.instagram.com/p/Cp4qi-nueJ0/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336328239_899466464640966_5982767479151687285_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=S8YwWP1bdB8AX-OTCVp&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDF1FrzyCcC96INbzPP8vZ9RVW9bfA9eZlsoHwnB7iLVw&oe=643CFC53,,". 357 mil novos negócios abertos em março de 2022. Maior número para o mês desde 2010:

. Número representa maior abertura de negócios para o mês desde 2010.

. Fonte: Serasa Experian.

. O valor é 1,6% maior ante março de 2021. Do total de negócios abertos, 271.575 foram MEIs.

. De todos os grupos de negócios abertos, o destaque ficou para as sociedades limitadas, com aumento de 44,5% em abertura de novas empresas do tipo.

. Evolução garantida também graças às desburocratizações promovidas pelo Governo @jairmessiasbolsonaro , como digitalização recorde de serviços e a lei de liberdade econômica.",,,,-4.39,".357 thousand new businesses opened in March 2022. Larger number for the month since 2010:

.Number represents greater business opening for the month since 2010.

.Source: Serasa Experian.

.The value is 1.6% higher from March 2021. Of the total open businesses, 271,575 were meis.

.Of all open business groups, the highlight was limited societies, with an increase of 44.5% in opening new companies.

.Evolution also guaranteed thanks to the bureaucratizations promoted by the @jairmessiasbolsonaro government, such as record digitization of services and the economic freedom law.",0.9531,Nan,0.0
337,Flávio Bolsonaro,flaviobolsonaro,4431087.0,2023-03-16 21:14:40 EDT,2023-03-16,21:14:40,Photo,"14,634",13946,688,0,False,https://www.instagram.com/p/Cp3wgBZuDJW/,https://www.instagram.com/p/Cp3wgBZuDJW/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/336087563_174635292042838_1069040269908502025_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jrMO5-sdyG8AX8AwL47&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfARibfLJ-oJnjOLl8V48ZD4-WdjIbQkIiUt0RTHEQmX4w&oe=643D5355,,"Lulinha de 2002 é o mesmo de 2006 que é o mesmo de 2022!

Segundo o Estadão, o Palácio do Planalto já elaborou um modelo de negociação que mantém em segredo o nome de parlamentares que definem destino de verbas federais.

Não é um “Déjà-vu”, o toma lá dá cá parece estar numa 3ª temporada!",FOLHA DE S.PAULO GOVERNO LULA CONGRESSO NACIONAL PUBLILIDADE Governo Lula vai ampliar Codevasf com novos cargos para o toma lá dá cá ESTADÃO Governo Lula usa modelo sem transparência para repasses indicados pelo Congresso Foto: Foto:AdrianoMachado/REUTERS Adriano Mac Machado/REUTERS,,,-5.1,"Lulinha in 2002 is the same as 2006 which is the same as 2022!

According to Estadão, the Planalto Palace has already prepared a negotiation model that keeps the name of parliamentarians who define federal funds.

It is not a “déjà-vu”, the take it gives here it seems to be in season 3!",0.3578,Folha de S.Paulo Government Lula National Congress Publishing Government Lula will expand codevasf with new positions to take there gives here Estadão government Lula uses model without transparency for transfers indicated by Congress Photo: Photo: Adrianomachado/Reuters Adriano Mac Machado/Reuters,0.3182
