,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
136,Gilson da Autoescola,gilsondaautoescola,,2023-03-09 15:02:44 EST,2023-03-09,15:02:44,Album,69,65,4,0,False,https://www.instagram.com/p/CplLPT5vPyV/,https://www.instagram.com/p/CplLPT5vPyV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334224072_1955843058149616_5783830827296547049_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KLCVi7hniKwAX-gfgWD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCgJhXbjRC7etZE5hbApxRwO00emy4q_9qLfrMlPgGoLw&oe=649453AC,,"MISSÃO DADA É MISSÃO CUMPRIDA 

Agradeço a confiança dos moradores e toda equipe da Prefeitura Municipal de Betim pelo excelente atendimento em conjunto com a Cemig! 

Trabalho com resultado, esse é o maior desafio: Servir quem nos confiou o voto e trabalhar para melhorar a vida de todos os cidadãos betinenses! 

Não basta encaminhar ofício, é necessário acompanhar e fiscalizar até o atendimento final!

Seguimos juntos! De mãos dadas com a comunidade.

.

.

.

#iluminaçãopública #cemig #ecos #prefeitovittoriomedioli #vereadorgilsondaautoescola",,,,1.23,"GIVEN MISSION IS ACCOMPLISHED MISSION

Thank you for the confidence of the residents and the entire team of the City Hall of Betim for the excellent service together with Cemig!

Work with result, this is the biggest challenge: serving who entrusted us with the vote and working to improve the lives of all Betinense citizens!

It is not enough to send a letter, it is necessary to monitor and supervise until the final service!

We follow together!Hand in hand with the community.

.

.

.

#Lighting Public #Cemig #Ecos #prefeitoVittoriomedioli",0.9702,Nan,0.0
137,Robert Zorzato,robertzorzato,1725.0,2023-03-09 13:39:35 EST,2023-03-09,13:39:35,Photo,36,34,2,0,False,https://www.instagram.com/p/CplBuTuPqMV/,https://www.instagram.com/p/CplBuTuPqMV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334749753_6686390758041960_2132091957649441218_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ylqcysxVhGQAX97IsvL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBc8G8r0CZOX4RGhYJRAZuWsRDiuf-G6waXJmVmjjEGgQ&oe=6455C23B,,Vale a pena lembrar!,"SJP Portal SJP Verdade Publicado por Robert Zorzato Agora mesmo Está todo mundo criticando o governo Lula, mas é preciso reconhecer que hoje estamos muito melhor que no mês que vem.",,,-1.31,It is worth remembering!,0.2942,"SJP Portal SJP Truth published by Robert Zorzato right now everyone is criticizing the Lula administration, but we must recognize that today we are much better than next month.",0.5789
138,Gisele Guedes,giseleguedesoficial,5145.0,2023-03-08 23:17:54 EST,2023-03-08,23:17:54,Video,50,45,5,616,False,https://www.instagram.com/tv/CpjfEpDK7GV/,https://www.instagram.com/tv/CpjfEpDK7GV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/325315571_133716596296001_4264115181331498688_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wN07luKYuY0AX_vtm6F&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBk5sh2TFnJ-WIamXqQp4PhAfUr0ssmpgbnLbfeO9M6nQ&oe=64967606,,,,,,-1.02,Nan,0.0,Nan,0.0
139,Gisele Guedes,giseleguedesoficial,5145.0,2023-03-08 22:17:25 EST,2023-03-08,22:17:25,Video,58,55,3,610,False,https://www.instagram.com/tv/CpjX-inoLIM/,https://www.instagram.com/tv/CpjX-inoLIM/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334523360_750602273230360_7569287684609679475_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vzKTc3TmKbYAX86bLfy&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAu4cvGqT3vyY_hsXoQyYpiYXEyBVYcRVfoeNRKaNE3YQ&oe=64971A65,,,,,,1.14,Nan,0.0,Nan,0.0
140,WESLEY ROS,wesleyros,281440.0,2023-03-08 20:00:52 EST,2023-03-08,20:00:52,Photo,730,719,11,0,False,https://www.instagram.com/p/CpjIkCCOxru/,https://www.instagram.com/p/CpjIkCCOxru/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334370001_163321959892845_2844029664557576880_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PlpbD05ETJcAX9uFN7T&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCKbfFHblzW_BAWzjODaTI64Fbki-1kjeVnGAZaFOoL4g&oe=64404CCF,,Contra gráficos não há argumentos 🤷🏾‍♂️…,"TOTAL DE INVASÕES DO MST, POR GOVERNO 2.442 1.968 969 54 14 FHC 1995 2002 Lula 2003 2010 Dilma 2011 2016 Fonte: ncra/Ouvidoria Agrária Nacional Temer 2017 2018 Bolsonaro 2019 2021",,,-6.91,Against graphics there are no arguments 🤷🏾‍♂️…,0.3089,"Total MST Invasions, by Government 2,442 1,968 969 54 14 FHC 1995 2002 Lula 2003 2010 Dilma 2011 2016 Source: NCRA/Ombudsman National Temer 2017 2018 Bolsonaro 2019 2021",0.0
141,Gilson da Autoescola,gilsondaautoescola,,2023-03-08 16:07:27 EST,2023-03-08,16:07:27,Album,106,103,3,0,False,https://www.instagram.com/p/Cpit2cppl6e/,https://www.instagram.com/p/Cpit2cppl6e/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334242585_233918055765343_8982206494604411229_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6748x_57khIAX91v-tT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDy1yGHEnWd_oiwi67Rl7wEapod5D3MdwWCqdD2I362DA&oe=6494CFA7,,"IMPLANTAÇÃO DE ATENDIMENTOS MÉDICOS PEDIÁTRICOS
ONCOLÓGICOS, CRIAÇÃO DE GRUPOS DE GERAÇÃO DE TRABALHO E RENDA E DE APOIO PSICOLÓGICO ÀS FAMÍLIAS DOS PACIENTES QUE LUTAM CONTRA O CÄNCER

Participei da audiência pública á convite do meu nobre amigo e vereador @wellington_ferreira_professor  para juntos ao executivo e demais autoridades presentes, buscarmos melhorias para os pacientes e familiares que lutam contra o câncer!

.
.
.
 
#saude #oncologiapediatrica #oncologia #vereadorgilsondaautoescola",,,,1.89,"Implementation of pediatric medical care
Cancer, creation of work generation and income and psychological support groups to families of patients fighting Cäncer

I attended the public hearing at the invitation of my noble friend and councilman @wellington_ferreira_professor to the executive together and other present authorities, seek improvements for patients and family members who fight cancer!

.
.
.
 
#saude #oncologypediatrics #oncology #vereadorgilSondaautoescola",0.2244,Nan,0.0
142,Serginho Agrella,serginhoagrella,2620.0,2023-03-08 16:02:52 EST,2023-03-08,16:02:52,Photo,6,6,0,0,False,https://www.instagram.com/p/CpitU4DuuHb/,https://www.instagram.com/p/CpitU4DuuHb/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/334506174_596173712074141_2542312560234609237_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aOTSLa2re3wAX_j7zzd&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfCgJy34moFVWsO96lCYiUVu95pjqw30wznqkVvqvk-tzQ&oe=647FF35E,,"Bora Comemorar este dia Especial na Estaçao Bar e choperia e Ganhar um Brinde incrível😍☺️🌹

Nas Compras acima de 100 reais, estoure💥 um Balão🎈 e Descubra qual seu Brinde na Hora 👏🏽😅
 
Obs: 1 Brinde por mesa ou por Mulher que estiver na mesa tendo mais de 1 mulher na mesa iremos contabilizar a cada mulher e a cada 100 reais em compras!

Vem para Estação e Tenham um Feliz e especial dia das Mulheres💃🌹👸🏼",,,,-2.5,"Let's celebrate this special day at the Bar and Choperia Station and win an amazing toast😍☺️🌹

On purchases over 100 reais, burst almost a balloon and find out what your toast on time 👏🏽😅
 
Note: 1 toast per table or by woman at the table having more than 1 woman on the table we will count on each woman and every 100 reais in purchases!

Come to station and have a happy and special Women's Day💃🌹👸🏼",0.9828,Nan,0.0
143,Gilson da Autoescola,gilsondaautoescola,,2023-03-08 13:33:37 EST,2023-03-08,13:33:37,Photo,"2,895",2891,4,0,False,https://www.instagram.com/p/CpicPriJUV4/,https://www.instagram.com/p/CpicPriJUV4/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/333159618_189764967083002_161814789326868843_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=a31ZvzDZauYAX8lwGVI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAN3iZDLaVmOufP6TbPPsaWyEzgqAx5RzkOgY-umI8BhQ&oe=64951AC6,,"PROVÉRBIOS 34:10

É mãe, companheira, verdadeira, amorosa, fiel, minha esposa … és especial!

Feliz Dia da Mulher, saiba que você é isso tudo e muito mais!

Te amo!

.
.
.

#vereadorgilsondaautoescola",,,,51.7,"Proverbs 34:10

It's a mother, companion, true, loving, faithful, my wife… You are special!

Happy Women's Day, know that you are all this and more!

I love you!

.
.
.

#vereadorgilSondaAutoescola",0.9696,Nan,0.0
144,João Salas,oficialjoaosalas,19224.0,2023-03-08 11:47:26 EST,2023-03-08,11:47:26,Video,960,893,67,3388,False,https://www.instagram.com/tv/CpiQEQOoxkw/,https://www.instagram.com/tv/CpiQEQOoxkw/,,,"Rosas para as patriotas que serão soltas

Contribua vix pix: (61) 98174-1689",,,,1.49,"Roses to the patriots who will be released

Contribute Vix Pix: (61) 98174-1689",0.0,Nan,0.0
145,Gilson da Autoescola,gilsondaautoescola,,2023-03-08 05:17:50 EST,2023-03-08,05:17:50,Photo,124,110,14,0,False,https://www.instagram.com/p/Cphjgf1O-Vb/,https://www.instagram.com/p/Cphjgf1O-Vb/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334236263_604686967733819_4743015164261036910_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=C6BslQssvHYAX8wKSm8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBRqfsO3r-08NAY8oSgd-0eO1201OVVmWZlKpbUE17B9w&oe=64949509,,"DIA INTERNACIONAL DA MULHER 

 Que Deus abençoe todos os teus dias e possa te presentear com aquilo que seu coração almeja, realizando todos os teus sonhos. 
 
Feliz Dia da Mulher! 

Obrigado por toda dedicação e comprometimento.

.
.
.

#mulheresnapolitica🇧🇷🌸 #assessoriaparlamentar #homenagem #felizdiadasmulheres🌹 #vereadorgilsondaautoescola",,,,2.21,"INTERNATIONAL WOMEN'S DAY

 May God bless you all your days and can give you to what your heart aims, fulfilling all your dreams.
 
Happy woman's Day!

Thank you for all dedication and commitment.

.
.
.

#womennapolitics🇧🇷🌸 #assorparlamentamento #Homeon #Happy Warns🌹 #VereadorgilSondaAutoescola",0.9726,Nan,0.0
146,Josafá Ramos,josafarramos,5912.0,2023-03-07 13:52:33 EST,2023-03-07,13:52:33,Album,22,17,5,233,False,https://www.instagram.com/p/Cpf5ndiOAOw/,https://www.instagram.com/p/Cpf5ndiOAOw/,https://scontent-sea1-1.cdninstagram.com/v/t51.36329-15/334549156_608855210576486_6881944877192183726_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7mkK3G3wSaUAX_zmDFc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDC1qeBEA7ojhPQuWSr455mgxpbH_PYcB9Y9YvaVVj-9w&oe=64969935,,Acelera!!!,,,,-2.0,Speeds up!!!,0.0,Nan,0.0
147,🔹𝓟𝓻. 𝓣𝓱𝓲𝓪𝓰𝓸 𝓑𝓮𝔃𝓮𝓻𝓻𝓪,ofc.thiago_pr,104631.0,2023-03-07 08:49:08 EST,2023-03-07,08:49:08,Photo,"2,570",2463,107,0,False,https://www.instagram.com/p/CpfW5KyuMgx/,https://www.instagram.com/p/CpfW5KyuMgx/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334795485_666494755277122_3051013015292930623_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1hXAjE8zNZUAX8Le1w0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBs75lnRSDMykn0wJyNBU_c38uSGQo5gDD7K2XywbUl5A&oe=64974742,,"Oi gente educada que bom que você está passando por aqui e já que está passando eu queria te convidar a ler um pouquinho desse texto, são aqueles tipos de pensamento que faz com que a gente traga para si mesmo algum tipo de resiliência de começo, de reiniciar.
.
.
.
A verdade é que em algum momento da nossa jornada a gente ainda continua na linha tênue sem entender muito bem o que é estar de pé ou está no chão, se estamos forte ou se estamos fracos, se ainda estamos precisando de ajuda ou se somos nós que vamos ajudar.
.
.
.
É nesse frágil viver de contemplar o quanto não podemos decifrar o próximo milésimo, entendemos que não precisa haver em nós qualquer tipo de ansiedade sobre conquistar ou não conquistar está de pé ou está no chão porque está de pé nos ajuda a ver mais longe mas também está no chão nos dá uma outra perspectiva de entender que temos que nos reinventar novamente a cada dia a cada manhã a cada milésimo do imprevisível.
.
.
.
Descansar em Deus, nesse dia onde parece que as ondas do mar estão mais revoltas, aonde o calafrio chega a ponta dos dedos, o coração palpita com pesar, que parece que vai parar. parecendo que o cansaço tomou conta do seu corpo e os olhos em constante momentos lacrimejam de uma dor profunda que se percebe um grito de socorro, descansar é necessário porque descansar não é se entregar não é se render ao momento do improvável ou a dor mas é;
.
.
.
Eu me respeito e respeito os meus limites eu respeito a minha força eu respeito o meu momento eu respeito os meus sentimentos eu espero o tempo o tempo de Deus dentro do respeito daquilo que é ansiedade em mim isso é descansar é respeitar a si mesmo no momento de dor no momento onde a gente só quer dizer Deus obrigado por todas as vezes que eu pedi para o Senhor estender a mão e o senhor me colocou em teu colo.
.
.
.
Que a força do Leão de Judá esteja com vosco quando tudo parecer que a força já foi perdida que a fé foi abalada que o viver não é mais emocionante que a estrada ficou mais longe, que a visão se tornou turva, nesse momento seja envolvido pelo poder do sangue do Sangue de Jesus pelo poder da sua Glória.
.
.
Eu Thiago Bezerra",,,,4.16,"Hi polite people how good you are passing by and since you are passing I wanted to invite you to read a little of this text, are those types of thinking that makes us bring to yourself some kind of resilience of the beginning, ofrestart.
.
.
.
The truth is that at some point in our journey we are still on the fine line without understanding very well what it is to stand or are on the ground, if we are strong or if we are weak, if we still need help or if we are wethat we will help.
.
.
.
It is in this fragile to live in contemplating how much we cannot decipher the next thousandth, we understand that there is no need for us any kind of anxiety about gaining or not conquering is standing or is on the ground because it is standing helps us to see further but alsoIt is on the floor gives us another perspective of understanding that we have to reinvent ourselves again every day every morning with every thousandth of the unpredictable.
.
.
.
Rest on God, where the waves of the sea are more revolted, where the chill comes to the end of the fingers, the heart throb with regret, which seems to stop.It seems that tiredness has taken over your body and eyes in constant moments tear from a deep pain that perceives a cry of help, resting is necessary because resting is not to surrender is not to surrender to the moment of unlikely or pain but it is;
.
.
.
I respect myself and respect my limits I respect my strength I respect my moment I respect my feelings I expect time to the time of God within the respect of what is anxiety in me this is to rest is to respect yourself at the momentof pain at the moment we only mean God thank you for every time I asked the Lord to extend your hand and the Lord put me on your lap.
.
.
.
May the strength of the lion of Judah be with you when everything seems that the force has already been lost that faith has been shaken that living is no longer exciting that the road was farther, that vision has become cloudy, at this time it is involved byPower of the blood of the blood of Jesus by the power of His glory.
.
.
Me Thiago Bezerra",0.9942,Nan,0.0
148,Robert Zorzato,robertzorzato,1728.0,2023-03-07 08:37:33 EST,2023-03-07,08:37:33,Photo,43,40,3,0,False,https://www.instagram.com/p/CpfVkZTg8BT/,https://www.instagram.com/p/CpfVkZTg8BT/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332921044_1216929382532027_4648956265575058460_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=J1oIWdThRLYAX8WPlIM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC3bUyYqq1dy-KaMlLUbSXnHcnGZAqRDKGpBFE1QLsxpg&oe=64531470,,Ué cadê aquela picanha passada na farinha mesmo?,"AgênciaBrasil COM BOLSONARO Bolsonasnqu Bolsonaro MP que 13° pagamento do Bolsa Família COMLULA COM LULA g1 Governo não retomará pagamento do 13° do Bolsa Família, diz ministério FAZOLPARA OL PARA ""PAI DOS POBRES""",,,-1.09,Hey where's that same flour picanha?,0.0,"Agênciabrasil with Bolsonaro Bolsonasnqu Bolsonaro MP that 13th Payment of Bolsa Familia Comlula with Lula G1 Government will not resume payment of the 13th Bolsa Familia, says Ministry Fazolpara OL to ""father of the poor""",0.0085
149,SARGENTO RODRIGUES,sargentorodriguesoficial,31751.0,2023-03-07 07:00:31 EST,2023-03-07,07:00:31,Album,971,875,96,0,False,https://www.instagram.com/p/CpfKdorskvD/,https://www.instagram.com/p/CpfKdorskvD/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/334664787_1237890447165945_5780385047686892367_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lgwmSXpJNt4AX9iwOHN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCgAj1wfSpiKCIBU4QGujcgfR1HAwaRa6B83mQ1EHtKwg&oe=6438B79A,,"Durante a agenda com o vice-governador, na manhã dessa segunda-feira, também protocolei ofício cobrando o envio do Projeto de Lei tratando da redução do tempo de promoção de Cabo a Sargento, aos sete anos na graduação, tema de outro acordo feito em dezembro de 2022, durante votação em plenário do veto parcial ao Projeto de Lei Complementar 75/21. Naquela data, foi assumido um compromisso do governo, firmado pelos então líderes de governo, do bloco e da bancada, de que, já no início da atual legislatura, o referido projeto seria encaminhado à Assembleia Legislativa, o que ainda não aconteceu. Mateus Simões recebeu a demanda e afirmou que tratará do assunto com a Secretaria de Planejamento e Gestão. 

Espero que o governo cumpra o acordo firmado por seus líderes e envie o projeto de lei com a maior brevidade possível.",,,,1.8,"During the agenda with the deputy governor, on the morning of Monday, I also filed a letter charging the sending of the bill dealing with the reduction of the time of promotion from cable to sergeant, at the age of seven undergraduate, the subject of another agreement made inDecember 2022, during a partial plenary vote to the complementary bill 75/21.At that date, a government commitment was made, signed by the then government leaders, the bloc and the bench, of which, at the beginning of the current legislature, the project would be sent to the Legislative Assembly, which has not yet happened.Mateus Simões received the demand and said he will deal with the Planning and Management Secretariat.

I hope the government will comply with the agreement signed by its leaders and send the bill as soon as possible.",0.886,Nan,0.0
150,Gilson da Autoescola,gilsondaautoescola,,2023-03-07 05:56:52 EST,2023-03-07,05:56:52,Photo,90,47,43,0,False,https://www.instagram.com/p/CpfDLd_u2mY/,https://www.instagram.com/p/CpfDLd_u2mY/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332130643_252921053730602_499341969277225778_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UTObxWvPeC8AX-IxkyK&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDlZPp6wRfHZ9Gks2U14aLK0V5p3WVzKPp13gKq5GvCIw&oe=64952E07,,"MÊS DAS MULHERES 

Vamos ajudar as mulheres empreendedoras?

Estou lançando a campanha ""Compre Delas"", que tem o objetivo de divulgar o trabalho das mulheres empreendedoras do nosso município.

Marque seu negócio, divulgue o trabalho que você gosta, ajude sua amiga empreendedora, indique o trabalho da mulher de nossa cidade.

Juntas vocês são mais fortes!

Iniciativa da minha amiga, nobre vereadora @sammanttableme . 

.

.

.

#mulheresempreendedoras #mêsdaamulheres #mulheresvirtuosas #vereadorgilsondaautoescola",,,,1.61,"Month of women

Let's help entrepreneurs?

I am launching the campaign ""Buy them"", which aims to promote the work of women entrepreneurs of our municipality.

Mark your business, publicize the work you like, help your entrepreneurial friend, indicate the work of our city's wife.

Together you are stronger!

My friend's initiative, noble councilwoman @sammanttableme.

.

.

.

#mulheres Emprendators #monthdaamulheres #wordsvirtuuous",0.9558,Nan,0.0
151,Sergio Brucutu,sergio_brucutu,5118.0,2023-03-06 18:48:05 EST,2023-03-06,18:48:05,Photo,122,118,4,0,False,https://www.instagram.com/p/Cpd2pNYpyUD/,https://www.instagram.com/p/Cpd2pNYpyUD/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334287714_3128302300796460_4277121345381925423_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cM_6YhzpEw0AX-vJR3z&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBHPO82ojHosJe4QGTAZ8Hlfx3E5jULU3BY3ANrHt6Nnw&oe=649663C2,,"🙏

Camarah, o que é meu?!?",,,,1.74,"🙏

Camarah, what is mine?!?",0.0,Nan,0.0
